,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,FinishedBsmtAreaSF,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,GoodFloorAreaSFabovegrade,TotalFinishedAreaSF,BsmtFullBath,BsmtHalfBath,TotalBathBasement,FullBath,HalfBath,TotalBathroomsAboveGrade,TotalBathrooms,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotalRooms,TotalRooms_bathroomas1,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalPorchArea,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,agebybuilt,agebyremodel,TotalGrBsmtSF,OA1,OA2
832,2293,20,RL,107.0,13891,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,456,Ex,TA,PConc,Ex,TA,Gd,GLQ,1812.0,Unf,0.0,1812.0,740.0,2552.0,GasA,Ex,Y,SBrkr,2552,0,0,2552,2552,4364.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Ex,7.0,7.0,8,Typ,2,Ex,Attchd,2007.0,Fin,3.0,932.0,TA,TA,Y,130,28,0,0,0,28,0,NA,NA,NA,0,10,2007,New,Partial,0,0,5104.0,5560.0,6492.0
833,2294,60,RL,118.0,13654,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,365,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,0.0,1704.0,1704.0,GasA,Ex,Y,SBrkr,1722,1036,0,2758,2758,2758.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Ex,7.5,8.0,9,Typ,1,Ex,BuiltIn,2005.0,Fin,3.0,814.0,TA,TA,Y,282,55,0,0,0,55,0,NA,NA,NA,0,5,2007,WD,Normal,2,1,4462.0,4827.0,5641.0
834,2295,20,RL,59.0,17169,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CemntBd,BrkFace,970,Ex,TA,PConc,Ex,TA,Av,GLQ,1684.0,Unf,0.0,1684.0,636.0,2320.0,GasA,Ex,Y,SBrkr,2290,0,0,2290,2290,3974.0,2.0,0.0,2.0,2,1,2.5,4.5,2,1,Ex,7.5,8.0,7,Typ,1,Gd,Attchd,2007.0,Fin,3.0,1174.0,TA,TA,Y,192,30,0,0,0,30,0,NA,NA,NA,0,8,2007,New,Partial,0,0,4610.0,5580.0,6754.0
835,2296,60,RL,134.0,16659,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1582.0,1582.0,GasA,Ex,Y,SBrkr,1582,570,0,2152,2152,2152.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,Gd,Detchd,2007.0,Unf,2.0,728.0,TA,TA,Y,0,368,0,0,0,368,0,NA,NA,NA,0,6,2007,New,Partial,0,-1,3734.0,3734.0,4462.0
836,2297,60,RL,82.0,9709,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,120,Ex,TA,PConc,Ex,TA,Gd,GLQ,778.0,Unf,0.0,778.0,140.0,918.0,GasA,Ex,Y,SBrkr,958,1142,0,2100,2100,2878.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Ex,7.5,8.0,8,Typ,2,Gd,BuiltIn,2007.0,Fin,3.0,786.0,TA,TA,Y,172,104,0,0,0,104,0,NA,NA,NA,0,9,2007,New,Partial,0,0,3018.0,3138.0,3924.0
837,2298,20,RL,94.0,13615,Pave,NA,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802,0,0,1802,1802,1802.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Ex,6.5,7.0,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,105,0,NA,NA,NA,0,6,2007,WD,Normal,1,1,3604.0,4114.0,4957.0
838,2299,60,RL,99.0,13069,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,1706.0,1706.0,GasA,Ex,Y,SBrkr,1718,1238,0,2956,2956,2956.0,0.0,0.0,0.0,2,1,2.5,2.5,5,1,Ex,8.5,9.0,11,Typ,1,Ex,BuiltIn,2004.0,RFn,3.0,916.0,TA,TA,Y,194,50,0,0,0,50,0,NA,NA,NA,0,8,2007,WD,Normal,3,3,4662.0,5164.0,6080.0
839,2300,60,RL,110.0,14277,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,Unf,0.0,938.0,379.0,1317.0,GasA,Ex,Y,SBrkr,1217,1168,0,2385,2385,3323.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,7,Typ,1,Gd,Attchd,2003.0,Fin,3.0,818.0,TA,TA,Y,192,228,0,0,0,228,0,NA,NA,NA,0,1,2007,WD,Normal,4,4,3702.0,3982.0,4800.0
840,2301,60,RL,68.58035714285714,12568,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246,Gd,TA,PConc,Ex,TA,Av,GLQ,669.0,Unf,0.0,669.0,226.0,895.0,GasA,Ex,Y,SBrkr,895,923,0,1818,1818,2487.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Ex,7.5,8.0,8,Typ,1,Gd,Attchd,2007.0,Fin,3.0,774.0,TA,TA,Y,196,104,0,0,0,104,0,NA,NA,NA,0,8,2007,New,Partial,0,0,2713.0,2959.0,3733.0
841,2302,20,RL,70.0,9926,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Gd,TA,PConc,Gd,TA,Mn,GLQ,1178.0,Unf,0.0,1178.0,436.0,1614.0,GasA,Ex,Y,SBrkr,1614,0,0,1614,1614,2792.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,7,Typ,0,NA,Attchd,2005.0,RFn,3.0,878.0,TA,TA,Y,100,38,0,0,0,38,0,NA,NA,NA,0,5,2007,WD,Normal,2,1,3228.0,3438.0,4316.0
842,2303,20,RL,71.0,9254,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210,Gd,TA,PConc,Gd,TA,No,GLQ,119.0,Unf,0.0,119.0,1602.0,1721.0,GasA,Ex,Y,SBrkr,1721,0,0,1721,1721,1840.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,7,Typ,0,NA,Attchd,2005.0,RFn,2.0,554.0,TA,TA,Y,168,27,0,0,0,27,0,NA,NA,NA,0,1,2007,WD,Normal,2,2,3442.0,3652.0,4206.0
843,2304,60,RL,92.0,10732,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1298.0,1298.0,GasA,Ex,Y,SBrkr,1298,530,0,1828,1828,1828.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,0,NA,BuiltIn,2006.0,RFn,3.0,876.0,TA,TA,Y,0,40,0,0,0,40,0,NA,NA,NA,0,2,2007,New,Partial,1,0,3126.0,3126.0,4002.0
844,2305,120,RL,34.0,3901,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182,Gd,TA,PConc,Gd,TA,Av,ALQ,866.0,Unf,0.0,866.0,436.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1302,2168.0,1.0,0.0,1.0,1,1,1.5,2.5,1,1,Gd,4.5,5.0,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,50,0,NA,NA,NA,0,8,2007,New,Partial,2,1,2604.0,2786.0,3417.0
845,2306,120,RL,34.0,3903,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182,Gd,TA,PConc,Gd,TA,Av,ALQ,1030.0,Unf,0.0,1030.0,272.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,1302,2332.0,1.0,0.0,1.0,1,1,1.5,2.5,1,1,Gd,4.5,5.0,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,50,0,NA,NA,NA,0,5,2007,WD,Normal,2,1,2604.0,2786.0,3417.0
846,2307,120,RL,41.0,6289,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256,Gd,TA,PConc,Gd,TA,Av,ALQ,762.0,Unf,0.0,762.0,600.0,1362.0,GasA,Ex,Y,SBrkr,1362,0,0,1362,1362,2124.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,460.0,TA,TA,Y,192,28,0,0,0,28,0,NA,NA,NA,0,6,2007,WD,Normal,2,1,2724.0,2980.0,3440.0
847,2308,120,RL,34.0,4590,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsI,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,24.0,1530.0,1554.0,GasA,Ex,Y,SBrkr,1554,0,0,1554,1554,1578.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,627.0,TA,TA,Y,156,73,0,0,0,73,0,NA,NA,NA,0,5,2007,CWD,Normal,1,1,3108.0,3216.0,3843.0
848,2309,120,RL,48.0,7841,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,0.0,848.0,729.0,1577.0,GasA,Ex,Y,SBrkr,1577,0,0,1577,1577,2425.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Ex,6.0,6.0,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,203,39,0,0,0,39,0,NA,NA,NA,0,5,2007,WD,Normal,2,2,3154.0,3548.0,4112.0
849,2310,120,RL,48.0,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,24.0,1300.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,1324,1324,1348.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,0,38,0,0,0,38,0,NA,NA,NA,0,9,2007,New,Partial,1,1,2648.0,2824.0,3374.0
850,2311,120,RL,48.0,3242,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,WdShing,Stone,235,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,1000.0,405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,1405,1405,2405.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,136,36,0,0,0,36,0,NA,NA,NA,0,3,2007,WD,Normal,4,4,2810.0,3045.0,3523.0
851,2312,60,RL,59.0,15810,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,728,0,1496,1496,1496.0,0.0,0.0,0.0,3,0,3.0,3.0,3,1,Gd,7.0,7.0,7,Typ,0,NA,Attchd,2007.0,Unf,2.0,572.0,TA,TA,Y,100,0,0,0,0,0,0,NA,NA,NA,0,5,2007,New,Partial,0,0,2264.0,2264.0,2836.0
852,2313,60,RL,65.0,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,768,0,1536,1536,1536.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,100,38,0,0,0,38,0,NA,NA,NA,0,6,2007,WD,Normal,2,1,2304.0,2304.0,2704.0
853,2314,60,RL,58.0,13204,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,44,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,608.0,608.0,GasA,Ex,Y,SBrkr,608,850,0,1458,1458,1458.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6.0,6,Typ,0,NA,BuiltIn,2007.0,Fin,2.0,454.0,TA,TA,Y,100,33,0,0,0,33,0,NA,NA,NA,0,5,2007,New,Partial,1,0,2066.0,2110.0,2564.0
854,2315,60,RL,62.0,8857,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,738.0,738.0,GasA,Ex,Y,SBrkr,738,757,0,1495,1495,1495.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,440.0,TA,TA,Y,100,30,0,0,0,30,0,NA,NA,NA,0,3,2007,New,Partial,1,1,2233.0,2233.0,2673.0
855,2316,60,RL,63.0,9729,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,698.0,698.0,GasA,Ex,Y,SBrkr,698,1048,0,1746,1746,1746.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,6,Typ,1,Gd,BuiltIn,2007.0,Unf,3.0,350.0,TA,TA,Y,0,34,0,0,0,34,0,NA,NA,NA,0,6,2007,New,Partial,1,0,2444.0,2444.0,2794.0
856,2317,20,RL,88.0,12216,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,GLQ,918.0,Unf,0.0,918.0,408.0,1326.0,GasA,Ex,Y,SBrkr,1326,0,0,1326,1326,2244.0,1.0,0.0,1.0,2,0,2.0,3.0,3,1,Gd,7.0,7.0,6,Typ,0,NA,Attchd,2005.0,Fin,2.0,388.0,TA,TA,Y,120,23,0,0,0,23,0,NA,NA,Shed,2000,6,2007,WD,Normal,2,2,2652.0,2652.0,3040.0
857,2318,60,RL,72.0,8229,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,752.0,752.0,GasA,Ex,Y,SBrkr,752,752,0,1504,1504,1504.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,6,Typ,0,NA,Attchd,2007.0,Fin,2.0,440.0,TA,TA,Y,100,32,0,0,0,32,0,NA,NA,NA,0,12,2007,New,Partial,0,0,2256.0,2278.0,2718.0
858,2319,60,RL,64.0,7713,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,16,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,1456,1456,1456.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,0,NA,Attchd,2007.0,Fin,2.0,400.0,TA,TA,Y,100,24,0,0,0,24,0,NA,NA,NA,0,7,2007,New,Partial,0,0,2184.0,2200.0,2600.0
859,2320,20,RL,64.0,7697,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,1246.0,1246.0,GasA,Ex,Y,SBrkr,1258,0,0,1258,1258,1258.0,0.0,0.0,0.0,2,0,2.0,2.0,3,1,Gd,6.0,6.0,6,Typ,0,NA,Attchd,2007.0,RFn,2.0,462.0,TA,TA,Y,0,0,0,0,0,0,0,NA,NA,NA,0,8,2007,New,Partial,0,0,2504.0,2504.0,2966.0
860,2321,120,RL,68.58035714285714,3621,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,0.0,1084.0,322.0,1406.0,GasA,Ex,Y,SBrkr,1589,0,0,1589,1589,2673.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,7,Typ,1,TA,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,0,20,0,NA,NA,NA,0,11,2007,WD,Normal,4,4,2995.0,3067.0,3697.0
861,2322,20,RL,53.0,3710,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,1266,0,0,1266,1266,1266.0,0.0,0.0,0.0,2,0,2.0,2.0,2,1,Gd,5.0,5.0,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,0,16,0,NA,NA,NA,0,8,2007,New,Partial,0,0,2532.0,2548.0,2936.0
862,2323,80,RL,65.0,16219,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,779.0,Unf,0.0,779.0,56.0,835.0,GasA,Ex,Y,SBrkr,1119,0,0,1119,1119,1898.0,1.0,0.0,1.0,2,0,2.0,3.0,2,1,Gd,6.0,6.0,5,Typ,0,NA,Attchd,2004.0,Fin,2.0,437.0,TA,TA,Y,100,24,0,0,0,24,0,NA,NA,NA,0,4,2007,WD,Normal,3,2,1954.0,1954.0,2391.0
863,2324,80,RL,87.0,11084,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,192.0,Unf,0.0,192.0,192.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,1374,1566.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,Gd,7.5,8.0,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,0,NA,NA,NA,0,6,2007,WD,Family,3,3,1758.0,1758.0,2158.0
864,2325,20,RL,59.0,10936,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0,1510.0,1510.0,GasA,Ex,Y,SBrkr,1525,0,0,1525,1525,1525.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,534.0,TA,TA,Y,100,18,0,0,0,18,0,NA,NA,NA,0,4,2007,New,Partial,1,1,3035.0,3035.0,3569.0
865,2326,80,RL,68.58035714285714,11950,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,384.0,384.0,GasA,Ex,Y,SBrkr,754,640,0,1394,1394,1394.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,Gd,6.5,7.0,7,Typ,1,TA,BuiltIn,2003.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,0,NA,NA,NA,0,10,2007,WD,Normal,4,4,1778.0,1778.0,2178.0
866,2327,60,RL,63.0,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1101,0,1948,1948,1948.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA,Y,0,48,0,0,0,48,0,NA,NA,NA,0,7,2007,WD,Normal,4,4,2795.0,2811.0,3245.0
867,2328,60,RL,68.58035714285714,8740,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,574.0,280.0,854.0,GasA,Ex,Y,SBrkr,864,1131,0,1995,1995,2569.0,0.0,0.0,0.0,2,1,2.5,2.5,4,1,Gd,7.5,8.0,8,Typ,1,Gd,BuiltIn,2002.0,Fin,2.0,435.0,TA,TA,Y,264,48,0,0,0,48,0,NA,NA,NA,0,7,2007,WD,Normal,5,5,2849.0,2849.0,3284.0
868,2329,60,RL,58.0,9487,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,GLQ,520.0,Unf,0.0,520.0,395.0,915.0,GasA,Ex,Y,SBrkr,940,750,0,1690,1690,2210.0,1.0,0.0,1.0,2,1,2.5,3.5,3,1,TA,7.5,8.0,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,442.0,TA,TA,Y,0,50,0,0,0,50,0,NA,NA,NA,0,6,2007,WD,Normal,7,7,2605.0,2605.0,3047.0
869,2330,60,RL,59.0,9649,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,941.0,941.0,GasA,Ex,Y,SBrkr,961,683,0,1644,1644,1644.0,0.0,0.0,0.0,2,1,2.5,2.5,3,1,TA,6.5,7.0,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,460.0,TA,TA,Y,460,42,0,0,0,42,0,NA,NA,NA,0,5,2007,WD,Normal,8,7,2585.0,2585.0,3045.0
870,2331,60,RL,100.0,12191,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,515,Gd,TA,PConc,Gd,TA,Av,GLQ,1181.0,Unf,0.0,1181.0,598.0,1779.0,GasA,Ex,Y,SBrkr,1779,772,0,2551,2551,3732.0,1.0,0.0,1.0,2,1,2.5,3.5,4,1,Gd,8.5,9.0,8,Typ,2,TA,Attchd,1998.0,Fin,3.0,925.0,TA,TA,Y,76,61,0,0,0,61,0,NA,NA,NA,0,6,2007,WD,Normal,10,9,4330.0,4845.0,5770.0
871,2332,60,RL,89.0,10557,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,672.0,736.0,1408.0,GasA,Ex,Y,SBrkr,1671,1407,0,3078,3078,3750.0,1.0,0.0,1.0,2,1,2.5,3.5,4,1,Gd,8.5,9.0,9,Typ,1,TA,Attchd,1998.0,Fin,3.0,806.0,TA,TA,Y,108,87,0,0,0,87,0,NA,NA,NA,0,7,2007,WD,Normal,9,9,4486.0,4908.0,5714.0
